CustomerID,FirstName,LastName,State,SignupDate,OrderID,ProductID,Quantity,Price,TotalAmount,OrderDate,ProductName,ProductCategory,
CUST01193,Dave,,NY,2020-09-03,ORD00120,PROD00267,5,439.56,2197.8,2022-11-20,Contraption,Tools,
CUST01194,Jane,Jones,TX,2020-01-07,ORD01087,PROD01322,6,476.43,2858.58,2019-12-23,Thingamajig,Tools,
CUST01195,John,Smith,NY,2018-02-04,ORD01762,PROD00316,8,42.88,343.04,2020-07-30,Doohickey,Tools,
CUST01196,,Williams,CA,1900-01-01,ORD00955,PROD00108,5,496.34,2481.7,2023-06-21,Widget,Electronics,
CUST01197,Bob,Jones,TX,1900-01-01,ORD01230,PROD00163,9,439.85,3958.65,2021-08-10,Gadget,Tools,
CUST01197,Bob,Jones,TX,1900-01-01,ORD00322,PROD01576,1,248.28,248.28,2023-10-09,Gadget,Tools,
CUST01198,,Brown,TX,2023-01-01,ORD02075,PROD01407,10,134.49,1344.9,2020-05-31,Gadget,Home Appliance,
CUST01198,,Brown,TX,2023-01-01,ORD02664,PROD01265,1,105.05,105.05,2019-08-08,Thingamajig,Home Appliance,
CUST01198,,Brown,TX,2023-01-01,ORD00543,PROD00333,1,358.72,358.72,2021-02-15,Widget,Electronics,
CUST01199,Bob,Johnson,NY,2021-03-06,ORD02826,PROD01089,5,171.82,859.1,1900-01-01,Contraption,Home Appliance,
CUST01200,Bob,Williams,CA,2018-08-04,ORD01516,PROD00938,8,223.01,1784.08,2019-07-22,Unknown Product,Electronics,
CUST01201,Bob,,TX,1900-01-01,ORD00432,PROD00571,7,44.6,312.2,2022-07-14,Doohickey,Tools,
CUST01202,Bob,,IL,2020-07-06,ORD00145,PROD00328,6,206.13,1236.78,2023-03-27,Gadget,Home Appliance,
CUST01202,Bob,,IL,2020-07-06,ORD01941,PROD01977,1,375.72,375.72,2020-05-15,Doohickey,Home Appliance,
CUST01203,Carol,Johnson,IL,2019-05-07,ORD01101,PROD00705,8,243.88,1951.04,2021-05-14,Unknown Product,Electronics,
CUST01204,Carol,Brown,AZ,2019-06-17,ORD01627,PROD00381,6,232,1392,2019-08-26,Gadget,Home Appliance,
CUST01204,Carol,Brown,AZ,2019-06-17,ORD01855,PROD01019,8,337.8,2702.4,2021-08-07,Thingamajig,Electronics,
CUST01205,Jane,Williams,AZ,2020-01-27,ORD01389,PROD00134,8,117.84,942.72,2023-07-22,Contraption,Tools,
CUST01208,Jane,Jones,IL,2021-02-06,ORD00805,PROD01419,1,39.84,39.84,2023-03-05,Widget,Home Appliance,
CUST01208,Jane,Jones,IL,2021-02-06,ORD01064,PROD01393,7,498.1,3486.7,2020-07-14,Gadget,Electronics,
CUST01210,Dave,Smith,CA,2018-10-31,ORD01377,PROD01450,4,34.9,139.6,1900-01-01,Widget,Electronics,
CUST01210,Dave,Smith,CA,2018-10-31,ORD00865,PROD01233,8,358.45,2867.6,2024-06-30,Unknown Product,Home Appliance,
CUST01214,John,Jones,IL,2023-07-08,ORD01370,PROD00264,9,308.62,2777.58,2019-04-06,Gadget,Home Appliance,
CUST01217,,Jones,NY,2020-06-13,ORD00485,PROD01505,7,456.13,3192.91,2024-02-02,Unknown Product,Electronics,
CUST01218,,Jones,AZ,2022-12-14,ORD01070,PROD01855,3,273.15,819.45,2022-05-07,Thingamajig,Electronics,
CUST01219,Carol,,IL,2018-05-23,ORD02646,PROD00315,1,438.93,438.93,2022-07-17,Contraption,Tools,
CUST01221,,Brown,IL,2023-01-01,ORD01764,PROD01860,10,206.17,2061.7,1900-01-01,Thingamajig,Electronics,
CUST01222,Dave,Smith,AZ,2019-02-09,ORD01331,PROD01882,4,192.82,771.28,2020-01-30,Gadget,Tools,
CUST01223,,Johnson,CA,2018-04-06,ORD02007,PROD01976,8,334.83,2678.64,2024-09-22,Contraption,Tools,
CUST01225,John,Johnson,IL,2022-05-22,ORD00043,PROD01172,2,440.25,880.5,2022-12-30,Widget,Tools,
CUST01226,John,Johnson,NY,1900-01-01,ORD02774,PROD01180,1,320.06,320.06,2021-11-25,Contraption,Tools,
CUST01227,Dave,Smith,AZ,2023-07-03,ORD00815,PROD01436,8,135.31,1082.48,2019-04-22,Doohickey,Electronics,
CUST01228,Alice,Williams,AZ,2018-10-15,ORD00450,PROD01409,1,227.69,227.69,2023-04-30,Contraption,Home Appliance,
CUST01228,Alice,Williams,AZ,2018-10-15,ORD02888,PROD01290,2,275.83,551.66,2019-03-06,Widget,Tools,
CUST01229,Carol,Smith,IL,2022-04-24,ORD00269,PROD01301,9,22.42,201.78,1900-01-01,Contraption,Home Appliance,
CUST01229,Carol,Smith,IL,2022-04-24,ORD00436,PROD01372,7,493.95,3457.65,2019-06-24,Contraption,Tools,
CUST01229,Carol,Smith,IL,2022-04-24,ORD02555,PROD00383,2,38.05,76.1,2024-08-22,Gadget,Tools,
CUST01230,John,Jones,AZ,2023-05-29,ORD00024,PROD01452,1,449.83,449.83,2024-12-23,Doohickey,Electronics,
CUST01231,,Jones,TX,2022-01-10,ORD00019,PROD00862,3,168.56,505.68,2022-09-01,Contraption,Home Appliance,
CUST01234,Bob,Williams,AZ,2021-10-24,ORD02370,PROD00699,1,222.82,222.82,2021-01-23,Unknown Product,Tools,
CUST01237,Jane,Smith,AZ,2021-09-05,ORD02281,PROD00648,6,277.28,1663.68,2023-11-15,Doohickey,Electronics,
CUST01237,Jane,Smith,AZ,2021-09-05,ORD02920,PROD00557,9,329.65,2966.85,2020-11-18,Contraption,Electronics,
CUST01239,Alice,Johnson,CA,2023-06-16,ORD00178,PROD00204,10,296.83,2968.3,2023-03-05,Contraption,Tools,
CUST01240,Bob,Smith,NY,2022-11-29,ORD02304,PROD01322,1,476.43,476.43,2024-03-04,Thingamajig,Tools,
CUST01241,John,Brown,CA,2018-05-27,ORD00639,PROD00174,8,184.34,1474.72,2020-07-18,Widget,Tools,
CUST01242,Jane,Jones,TX,1900-01-01,ORD02061,PROD01390,9,16.6,149.4,2021-06-29,Doohickey,Home Appliance,
CUST01245,Jane,Smith,IL,2023-01-15,ORD02741,PROD00975,3,428.83,1286.49,2021-12-30,Doohickey,Tools,
CUST01245,Jane,Smith,IL,2023-01-15,ORD01324,PROD00021,2,307.57,615.14,1900-01-01,Thingamajig,Tools,
CUST01247,Alice,,CA,1900-01-01,ORD02025,PROD00771,8,378.99,3031.92,2021-02-03,Thingamajig,Home Appliance,
CUST01248,Jane,,CA,2018-06-25,ORD02100,PROD00693,7,494.66,3462.62,2023-03-24,Gadget,Home Appliance,
CUST01254,Alice,Johnson,CA,2018-07-07,ORD00294,PROD00064,5,69.21,346.05,2021-08-28,Unknown Product,Electronics,
CUST01254,Alice,Johnson,CA,2018-07-07,ORD00697,PROD00892,1,297.16,297.16,2022-01-18,Gadget,Electronics,
CUST01255,,Jones,AZ,2019-06-19,ORD00144,PROD00871,3,268.52,805.56,1900-01-01,Contraption,Tools,
CUST01255,,Jones,AZ,2019-06-19,ORD01916,PROD01664,1,430.56,430.56,2022-10-09,Doohickey,Tools,
CUST01256,Dave,,AZ,2018-07-24,ORD02036,PROD01708,5,344,1720,2021-01-07,Doohickey,Tools,
CUST01257,John,,CA,2019-02-03,ORD01617,PROD01794,9,144.01,1296.09,2023-10-21,Gadget,Electronics,
CUST01257,John,,CA,2019-02-03,ORD02424,PROD01753,3,16.93,50.79,2021-06-15,Contraption,Electronics,
CUST01259,Dave,Williams,AZ,2020-06-22,ORD01068,PROD00990,10,391.07,3910.7,2019-01-14,Doohickey,Electronics,
CUST01259,Dave,Williams,AZ,2020-06-22,ORD01938,PROD00539,3,436.98,1310.94,2019-11-23,Widget,Electronics,
CUST01260,,Smith,NY,2022-10-12,ORD01107,PROD00967,3,205.8,617.4,2024-09-27,Unknown Product,Electronics,
CUST01261,John,Smith,CA,2022-07-05,ORD00061,PROD01608,2,310.1,620.2,2024-08-28,Contraption,Home Appliance,
CUST01261,John,Smith,CA,2022-07-05,ORD02196,PROD00130,6,329.71,1978.26,2019-12-18,Contraption,Home Appliance,
CUST01262,John,Johnson,NY,2019-07-17,ORD02480,PROD01320,4,205.87,823.48,2023-11-02,Thingamajig,Tools,
CUST01266,,Brown,AZ,2022-02-24,ORD00149,PROD00358,1,65.13,65.13,2021-01-14,Widget,Tools,
CUST01267,Bob,Johnson,AZ,2020-09-24,ORD01420,PROD01430,10,409.69,4096.9,2020-05-19,Contraption,Electronics,
CUST01267,Bob,Johnson,AZ,2020-09-24,ORD00332,PROD01502,2,397.94,795.88,2020-07-15,Gadget,Home Appliance,
CUST01268,Jane,Johnson,AZ,1900-01-01,ORD00105,PROD01649,7,238.88,1672.16,2023-01-13,Widget,Home Appliance,
CUST01268,Jane,Johnson,AZ,1900-01-01,ORD01081,PROD01456,2,304.73,609.46,2023-03-17,Widget,Home Appliance,
CUST01268,Jane,Johnson,AZ,1900-01-01,ORD01392,PROD00804,9,382.53,3442.77,2023-07-27,Doohickey,Tools,
CUST01270,John,,IL,2022-03-21,ORD00668,PROD00406,7,404.58,2832.06,2019-02-17,Widget,Electronics,
CUST01270,John,,IL,2022-03-21,ORD01011,PROD01610,9,429.3,3863.7,2023-12-22,Thingamajig,Home Appliance,
CUST01272,Bob,Jones,CA,2018-01-27,ORD01483,PROD00977,3,216.12,648.36,2023-01-01,Widget,Electronics,
CUST01272,Bob,Jones,CA,2018-01-27,ORD02609,PROD00528,7,81.3,569.1,2022-03-28,Widget,Home Appliance,
CUST01276,Dave,Johnson,IL,2019-10-08,ORD02977,PROD00963,10,201.4,2014,1900-01-01,Thingamajig,Tools,
CUST01277,Dave,Johnson,TX,2023-01-19,ORD00491,PROD00871,4,268.52,1074.08,2019-05-24,Contraption,Tools,
CUST01278,Bob,Smith,NY,2019-12-16,ORD00429,PROD00870,4,294.27,1177.08,2019-11-23,Unknown Product,Home Appliance,
CUST01279,,Brown,CA,2020-08-01,ORD02842,PROD00990,9,391.07,3519.63,2023-05-27,Doohickey,Electronics,
CUST01279,,Brown,CA,2020-08-01,ORD02981,PROD01513,7,365.27,2556.89,2019-07-21,Contraption,Electronics,
CUST01281,John,Brown,AZ,2021-05-18,ORD00950,PROD01840,10,497.12,4971.2,2023-09-06,Unknown Product,Tools,
CUST01284,Alice,,CA,2023-09-10,ORD01471,PROD00877,5,269.04,1345.2,2020-11-25,Widget,Electronics,
CUST01284,Alice,,CA,2023-09-10,ORD02987,PROD01262,10,146.79,1467.9,2020-05-15,Gadget,Home Appliance,
CUST01285,Alice,Brown,CA,2020-05-02,ORD00049,PROD01989,9,216.32,1946.88,2023-01-16,Gadget,Tools,
CUST01286,Alice,Smith,NY,1900-01-01,ORD00974,PROD01813,2,300.89,601.78,2021-10-26,Thingamajig,Electronics,
CUST01286,Alice,Smith,NY,1900-01-01,ORD01577,PROD00095,3,378.47,1135.41,2023-11-06,Contraption,Electronics,
CUST01289,Carol,Johnson,TX,2018-06-26,ORD00201,PROD01205,4,378.53,1514.12,2020-06-04,Thingamajig,Tools,
CUST01290,John,Brown,AZ,2021-03-13,ORD00264,PROD00944,4,52.72,210.88,2019-03-04,Thingamajig,Home Appliance,
CUST01290,John,Brown,AZ,2021-03-13,ORD01144,PROD00825,7,271.26,1898.82,2024-12-12,Doohickey,Tools,
CUST01290,John,Brown,AZ,2021-03-13,ORD00409,PROD01885,5,37.02,185.1,2021-11-12,Gadget,Electronics,
CUST01293,Dave,Smith,CA,2018-03-08,ORD00858,PROD00184,2,441.31,882.62,2024-11-28,Widget,Home Appliance,
CUST01297,Dave,Brown,CA,2021-08-27,ORD02637,PROD00598,2,55.06,110.12,2024-10-25,Doohickey,Tools,
CUST01299,Jane,Johnson,CA,1900-01-01,ORD02020,PROD00704,3,75.27,225.81,2021-09-08,Widget,Home Appliance,
CUST01299,Jane,Johnson,CA,1900-01-01,ORD01959,PROD00859,1,343.56,343.56,1900-01-01,Gadget,Electronics,
CUST01299,Jane,Johnson,CA,1900-01-01,ORD02046,PROD01362,10,63.63,636.3,2021-01-24,Gadget,Home Appliance,
CUST01301,Dave,Jones,IL,2018-10-29,ORD01602,PROD00278,7,68.39,478.73,2023-12-22,Gadget,Home Appliance,
CUST01302,Bob,Brown,NY,2018-08-11,ORD02927,PROD00581,8,384.58,3076.64,2021-04-21,Widget,Home Appliance,
CUST01303,John,Johnson,IL,2023-02-07,ORD00468,PROD01486,6,305.87,1835.22,2019-06-03,Doohickey,Electronics,
CUST01303,John,Johnson,IL,2023-02-07,ORD01819,PROD01531,3,19.27,57.81,2023-01-29,Thingamajig,Tools,
CUST01308,,Williams,AZ,2023-03-22,ORD02462,PROD00071,7,277.95,1945.65,2019-01-20,Contraption,Tools,
CUST01310,Carol,,AZ,2019-05-10,ORD00169,PROD01255,3,68.8,206.4,2019-08-11,Widget,Tools,
CUST01311,Alice,Williams,AZ,2019-11-28,ORD01812,PROD00432,3,202.16,606.48,2020-06-18,Gadget,Tools,
CUST01311,Alice,Williams,AZ,2019-11-28,ORD02766,PROD00675,5,362.91,1814.55,2022-10-24,Gadget,Electronics,
CUST01311,Alice,Williams,AZ,2019-11-28,ORD02194,PROD01970,4,226.94,907.76,2024-09-17,Widget,Home Appliance,
CUST01312,Jane,Williams,NY,2020-07-29,ORD01296,PROD00478,6,140.04,840.24,1900-01-01,Doohickey,Electronics,
CUST01312,Jane,Williams,NY,2020-07-29,ORD01909,PROD01334,7,435.7,3049.9,1900-01-01,Doohickey,Electronics,
CUST01313,Jane,Jones,NY,2023-11-08,ORD02287,PROD00114,7,138.03,966.21,2023-02-10,Contraption,Home Appliance,
CUST01314,Alice,Jones,AZ,2020-05-06,ORD02129,PROD01656,10,377.07,3770.7,2020-08-31,Widget,Home Appliance,
CUST01315,Dave,Johnson,AZ,2023-03-11,ORD02910,PROD01200,2,480.39,960.78,2023-01-03,Contraption,Home Appliance,
CUST01316,,Jones,NY,1900-01-01,ORD01519,PROD01736,3,115.59,346.77,2022-01-15,Contraption,Tools,
CUST01318,John,Jones,CA,2020-06-29,ORD00922,PROD00653,1,319.93,319.93,2019-05-22,Doohickey,Electronics,
CUST01320,Jane,Jones,CA,2018-06-14,ORD00934,PROD00751,10,95.43,954.3,2020-10-26,Gadget,Electronics,
CUST01320,Jane,Jones,CA,2018-06-14,ORD02681,PROD00501,5,171.65,858.25,2020-09-23,Unknown Product,Electronics,
CUST01323,John,Smith,IL,2019-02-06,ORD01623,PROD00662,10,292.18,2921.8,2019-11-14,Contraption,Home Appliance,
CUST01323,John,Smith,IL,2019-02-06,ORD01169,PROD00310,7,17,119,2019-03-20,Thingamajig,Electronics,
CUST01325,Alice,Johnson,AZ,2022-07-24,ORD00196,PROD01852,2,16.36,32.72,2023-11-22,Unknown Product,Home Appliance,
CUST01327,Dave,Jones,CA,2019-01-07,ORD02050,PROD01513,4,365.27,1461.08,2020-05-31,Contraption,Electronics,
CUST01328,,Jones,IL,2021-06-02,ORD01999,PROD01594,7,111.1,777.7,2019-06-17,Gadget,Home Appliance,
CUST01330,Alice,,NY,2019-07-22,ORD00713,PROD00612,1,96.93,96.93,2024-12-03,Doohickey,Home Appliance,
CUST01331,Alice,Jones,AZ,2022-02-26,ORD02188,PROD01907,10,392.63,3926.3,2019-07-20,Doohickey,Tools,
CUST01332,John,,TX,2018-06-01,ORD01940,PROD01724,5,401.65,2008.25,2020-03-31,Doohickey,Electronics,
CUST01332,John,,TX,2018-06-01,ORD02140,PROD01022,4,262.71,1050.84,2023-08-05,Gadget,Electronics,
CUST01334,Jane,Brown,AZ,2021-09-25,ORD01426,PROD01111,4,406.71,1626.84,2024-12-05,Contraption,Home Appliance,
CUST01334,Jane,Brown,AZ,2021-09-25,ORD02167,PROD00549,1,50.96,50.96,2023-03-01,Doohickey,Home Appliance,
CUST01335,,Brown,CA,1900-01-01,ORD02045,PROD00841,1,184.29,184.29,2019-02-07,Unknown Product,Home Appliance,
CUST01337,Dave,Jones,TX,2020-04-28,ORD02964,PROD01414,10,92.67,926.7,2019-03-12,Widget,Home Appliance,
CUST01337,Dave,Jones,TX,2020-04-28,ORD00150,PROD00311,8,345.59,2764.72,2021-05-06,Thingamajig,Home Appliance,
CUST01337,Dave,Jones,TX,2020-04-28,ORD02387,PROD00385,10,11.99,119.9,2021-02-10,Gadget,Electronics,
CUST01337,Dave,Jones,TX,2020-04-28,ORD00004,PROD00160,10,284.87,2848.7,2020-03-27,Thingamajig,Tools,
CUST01338,Alice,Johnson,TX,1900-01-01,ORD01944,PROD01681,6,345.46,2072.76,2019-07-16,Contraption,Electronics,
CUST01339,Bob,Smith,NY,2018-08-13,ORD00078,PROD01679,2,330.16,660.32,2020-04-07,Widget,Electronics,
CUST01339,Bob,Smith,NY,2018-08-13,ORD00199,PROD00221,4,176.94,707.76,2019-06-07,Gadget,Electronics,
CUST01339,Bob,Smith,NY,2018-08-13,ORD02178,PROD01980,2,358.56,717.12,2020-08-12,Doohickey,Tools,
CUST01340,Bob,Jones,IL,2022-01-30,ORD02983,PROD01996,3,336.36,1009.08,1900-01-01,Widget,Tools,
CUST01340,Bob,Jones,IL,2022-01-30,ORD01733,PROD00963,9,201.4,1812.6,2019-05-12,Thingamajig,Tools,
CUST01340,Bob,Jones,IL,2022-01-30,ORD00687,PROD01204,6,422.58,2535.48,2020-09-17,Gadget,Home Appliance,
CUST01341,Carol,Johnson,TX,2022-02-06,ORD01178,PROD00079,9,278.72,2508.48,1900-01-01,Gadget,Electronics,
CUST01342,Dave,Brown,IL,2022-02-06,ORD01873,PROD00191,10,41.14,411.4,2019-03-20,Doohickey,Tools,
CUST01342,Dave,Brown,IL,2022-02-06,ORD01945,PROD00565,4,404.53,1618.12,2019-04-12,Gadget,Home Appliance,
CUST01342,Dave,Brown,IL,2022-02-06,ORD00455,PROD00445,9,356.74,3210.66,2024-09-12,Unknown Product,Tools,
CUST01343,Carol,,CA,2018-02-10,ORD01713,PROD01582,2,190.28,380.56,2019-10-22,Thingamajig,Tools,
CUST01344,Dave,,TX,2020-04-18,ORD00017,PROD00808,7,231.16,1618.12,2021-11-24,Unknown Product,Tools,
CUST01345,Jane,Johnson,NY,2020-04-09,ORD00307,PROD00298,3,36.42,109.26,2019-08-01,Gadget,Tools,
CUST01346,Jane,Williams,IL,2023-05-14,ORD00314,PROD00286,3,215.47,646.41,2021-10-29,Gadget,Electronics,
CUST01351,,Williams,AZ,2023-01-28,ORD00846,PROD00739,8,321.13,2569.04,2019-04-15,Contraption,Home Appliance,
CUST01352,Bob,Williams,AZ,2019-05-18,ORD00106,PROD01246,1,158.32,158.32,2023-12-11,Doohickey,Home Appliance,
CUST01353,Carol,Brown,TX,2023-12-23,ORD02610,PROD01596,9,325.68,2931.12,2019-09-10,Widget,Home Appliance,
CUST01353,Carol,Brown,TX,2023-12-23,ORD01386,PROD01364,6,316.2,1897.2,2023-05-14,Doohickey,Home Appliance,
CUST01354,,Williams,AZ,2022-02-16,ORD00003,PROD00971,9,171.99,1547.91,1900-01-01,Thingamajig,Electronics,
CUST01354,,Williams,AZ,2022-02-16,ORD00775,PROD01065,2,403.58,807.16,2023-02-02,Unknown Product,Tools,
CUST01355,Jane,Smith,NY,2018-09-26,ORD01753,PROD01432,5,237.26,1186.3,2022-12-29,Gadget,Electronics,
CUST01356,Jane,Brown,NY,2023-02-19,ORD00042,PROD01333,4,452.81,1811.24,2024-05-03,Gadget,Tools,
CUST01356,Jane,Brown,NY,2023-02-19,ORD02229,PROD00292,9,59.61,536.49,2021-04-16,Gadget,Tools,
CUST01358,,,TX,2021-03-27,ORD01125,PROD01660,10,182.54,1825.4,2019-02-03,Thingamajig,Tools,
CUST01359,Bob,Williams,NY,2021-02-04,ORD01832,PROD00020,6,124.49,746.94,2023-01-16,Doohickey,Home Appliance,
CUST01360,Alice,Smith,CA,2023-07-26,ORD00904,PROD00541,4,336.59,1346.36,2023-06-07,Widget,Tools,
CUST01361,Jane,,TX,2023-03-11,ORD02029,PROD00265,8,121.18,969.44,2024-10-30,Doohickey,Electronics,
CUST01361,Jane,,TX,2023-03-11,ORD00235,PROD01662,8,86.32,690.56,2020-09-27,Contraption,Tools,
CUST01361,Jane,,TX,2023-03-11,ORD02915,PROD01586,3,326.98,980.94,2021-02-08,Gadget,Electronics,
CUST01362,Jane,,IL,1900-01-01,ORD00253,PROD00466,8,95.34,762.72,2019-03-10,Contraption,Electronics,
CUST01362,Jane,,IL,1900-01-01,ORD00168,PROD00647,5,492.27,2461.35,2021-01-06,Doohickey,Electronics,
CUST01362,Jane,,IL,1900-01-01,ORD02210,PROD01860,1,206.17,206.17,2021-06-06,Thingamajig,Electronics,
CUST01365,Bob,Smith,AZ,2021-04-09,ORD00720,PROD01826,5,466.58,2332.9,2022-02-16,Doohickey,Tools,
CUST01365,Bob,Smith,AZ,2021-04-09,ORD02818,PROD01539,7,295.31,2067.17,2019-03-19,Gadget,Tools,
CUST01365,Bob,Smith,AZ,2021-04-09,ORD00494,PROD01053,10,335.44,3354.4,2021-04-21,Contraption,Electronics,
CUST01366,Carol,Williams,NY,1900-01-01,ORD01929,PROD01192,9,297.1,2673.9,2024-11-03,Widget,Home Appliance,
CUST01367,Carol,Johnson,NY,2020-09-08,ORD01204,PROD01859,4,66.66,266.64,2023-06-27,Contraption,Electronics,
CUST01367,Carol,Johnson,NY,2020-09-08,ORD02581,PROD01950,2,75.45,150.9,1900-01-01,Doohickey,Tools,
CUST01368,Dave,,TX,2022-08-14,ORD00516,PROD00281,6,19.34,116.04,2022-06-21,Doohickey,Home Appliance,
CUST01370,John,Williams,AZ,2023-12-12,ORD01194,PROD01120,9,185.16,1666.44,2019-08-29,Doohickey,Tools,
CUST01370,John,Williams,AZ,2023-12-12,ORD00210,PROD01791,7,283.03,1981.21,2023-05-11,Doohickey,Home Appliance,
CUST01371,Jane,Johnson,CA,2021-05-30,ORD01507,PROD01431,7,250.17,1751.19,2024-12-15,Doohickey,Tools,
CUST01372,Carol,Smith,TX,2021-06-09,ORD01253,PROD01433,7,297.95,2085.65,2021-08-14,Gadget,Tools,
CUST01372,Carol,Smith,TX,2021-06-09,ORD01719,PROD00760,4,241.25,965,2020-06-10,Unknown Product,Electronics,
CUST01376,Jane,Johnson,TX,2019-10-21,ORD00075,PROD00536,10,162.59,1625.9,2020-10-15,Widget,Electronics,
CUST01376,Jane,Johnson,TX,2019-10-21,ORD00715,PROD00177,4,493.44,1973.76,1900-01-01,Gadget,Tools,
CUST01379,John,Smith,IL,2018-06-18,ORD01473,PROD01871,8,106.54,852.32,2019-12-14,Gadget,Home Appliance,
CUST01380,Jane,Johnson,CA,2022-12-11,ORD02384,PROD01396,3,169.79,509.37,2019-10-24,Thingamajig,Electronics,
CUST01381,,,IL,2020-04-20,ORD02013,PROD01238,5,331.5,1657.5,2021-07-03,Widget,Home Appliance,
CUST01381,,,IL,2020-04-20,ORD00227,PROD00276,7,478.38,3348.66,2023-04-28,Thingamajig,Electronics,
CUST01382,Alice,Smith,IL,2021-07-22,ORD00346,PROD01313,9,132.32,1190.88,2022-07-04,Thingamajig,Electronics,
CUST01383,Dave,,AZ,2023-11-01,ORD02011,PROD01402,1,349.17,349.17,1900-01-01,Doohickey,Tools,
CUST01383,Dave,,AZ,2023-11-01,ORD01766,PROD00982,4,177.07,708.28,2023-01-19,Thingamajig,Home Appliance,
CUST01383,Dave,,AZ,2023-11-01,ORD00926,PROD00258,4,319.21,1276.84,2019-06-16,Gadget,Tools,
CUST01383,Dave,,AZ,2023-11-01,ORD01254,PROD00633,4,46.13,184.52,2019-05-07,Contraption,Home Appliance,
CUST01384,John,Williams,TX,2023-12-26,ORD02849,PROD00270,7,300.93,2106.51,2021-02-18,Contraption,Tools,
CUST01386,Alice,Williams,TX,2019-08-19,ORD01682,PROD00387,4,215.95,863.8,2021-07-08,Widget,Tools,
CUST01387,John,Johnson,AZ,2019-10-02,ORD00406,PROD00024,4,468.78,1875.12,2021-02-07,Doohickey,Electronics,
CUST01387,John,Johnson,AZ,2019-10-02,ORD00138,PROD01895,1,101.88,101.88,2021-03-11,Widget,Home Appliance,
CUST01389,,Williams,NY,2021-04-25,ORD00898,PROD00109,5,454.32,2271.6,2024-07-13,Widget,Home Appliance,
CUST01390,Jane,Williams,IL,2019-08-26,ORD02016,PROD01468,5,370.24,1851.2,2024-03-18,Unknown Product,Electronics,
CUST01392,John,Williams,CA,2023-05-16,ORD01130,PROD01578,9,257.03,2313.27,2021-04-15,Gadget,Tools,
CUST01392,John,Williams,CA,2023-05-16,ORD00442,PROD00109,8,454.32,3634.56,2019-11-20,Widget,Home Appliance,
CUST01392,John,Williams,CA,2023-05-16,ORD02051,PROD00703,1,186.4,186.4,2022-09-17,Gadget,Electronics,
CUST01392,John,Williams,CA,2023-05-16,ORD01098,PROD01771,7,430.05,3010.35,2023-12-25,Thingamajig,Home Appliance,
CUST01393,John,,AZ,2019-04-24,ORD01868,PROD01840,7,497.12,3479.84,1900-01-01,Unknown Product,Tools,
CUST01393,John,,AZ,2019-04-24,ORD00377,PROD01970,1,226.94,226.94,2020-03-15,Widget,Home Appliance,
CUST01393,John,,AZ,2019-04-24,ORD02984,PROD00557,4,329.65,1318.6,2024-12-03,Contraption,Electronics,
CUST01393,John,,AZ,2019-04-24,ORD01666,PROD00258,2,319.21,638.42,2022-02-21,Gadget,Tools,
CUST01394,Dave,,IL,1900-01-01,ORD01302,PROD01430,10,409.69,4096.9,1900-01-01,Contraption,Electronics,
CUST01395,Dave,Williams,AZ,2020-06-21,ORD00758,PROD01486,2,305.87,611.74,2020-03-10,Doohickey,Electronics,
CUST01395,Dave,Williams,AZ,2020-06-21,ORD00424,PROD00586,10,367.29,3672.9,2022-07-06,Widget,Home Appliance,
CUST01397,Dave,Brown,NY,2020-10-03,ORD00691,PROD00152,4,109.68,438.72,2024-03-28,Contraption,Electronics,
CUST01398,Bob,Williams,IL,2021-02-12,ORD00588,PROD00004,4,479.08,1916.32,2024-12-07,Widget,Tools,
CUST01398,Bob,Williams,IL,2021-02-12,ORD00990,PROD00536,8,162.59,1300.72,2022-08-06,Widget,Electronics,
CUST01398,Bob,Williams,IL,2021-02-12,ORD01443,PROD00735,9,107.18,964.62,2020-07-13,Widget,Electronics,
CUST01399,Jane,Smith,IL,1900-01-01,ORD02905,PROD00255,8,101.86,814.88,2024-08-02,Widget,Tools,
CUST01401,Carol,,TX,2018-12-24,ORD00369,PROD01111,5,406.71,2033.55,2024-05-19,Contraption,Home Appliance,
CUST01402,Carol,Jones,TX,2023-07-02,ORD02461,PROD01860,4,206.17,824.68,1900-01-01,Thingamajig,Electronics,
CUST01403,Jane,,CA,2023-09-27,ORD01330,PROD01432,3,237.26,711.78,2020-08-17,Gadget,Electronics,
CUST01403,Jane,,CA,2023-09-27,ORD02533,PROD01601,3,430.88,1292.64,2022-10-23,Gadget,Home Appliance,
CUST01403,Jane,,CA,2023-09-27,ORD01842,PROD00425,1,497.74,497.74,2023-02-22,Thingamajig,Electronics,
CUST01404,Carol,,NY,2022-01-18,ORD00225,PROD00559,5,68.73,343.65,2021-07-19,Contraption,Electronics,
CUST01404,Carol,,NY,2022-01-18,ORD01236,PROD01156,9,84.8,763.2,2023-07-07,Contraption,Electronics,
CUST01404,Carol,,NY,2022-01-18,ORD02352,PROD01020,10,75.49,754.9,2019-12-28,Gadget,Home Appliance,
CUST01406,,Williams,AZ,2018-02-19,ORD01888,PROD01624,4,240.87,963.48,2022-04-11,Contraption,Tools,
CUST01406,,Williams,AZ,2018-02-19,ORD01879,PROD00519,5,74.08,370.4,2022-02-12,Widget,Home Appliance,
CUST01410,Bob,,NY,2022-12-18,ORD00544,PROD01067,2,111.94,223.88,2020-12-04,Thingamajig,Home Appliance,
CUST01411,John,Brown,NY,2022-03-10,ORD01551,PROD01354,3,181.56,544.68,2019-09-18,Contraption,Electronics,
