CustomerID,FirstName,LastName,Email,City,State,Signupdate
CUST00514,Jane,Brown,,New York,CA,18-11-2022
CUST00409,, ,user409@example.com,New York,AZ,10/15/2020
CUST01053,Bob,,,New York,NY,11-11-2019
CUST00313,Bob,Johnson,user313@example.com,,TX,
CUST02059,Alice,Brown,user2059@example.com,Chicago,CA,11/07/2022
CUST02273,Dave,Williams,user2273@example.com,Houston,AZ,04-07-2022
CUST02400,Carol,Williams,user2400@example.com,Chicago,IL,11/14/2018
CUST02079,Dave,Brown,user2079@example.com,Phoenix,IL,04-04-2023
CUST01869,Bob,Johnson,user1869@example.com,Los Angeles,IL,01-05-2023
CUST00382,Dave,,user382@example.com,New York,CA,14-11-2020
CUST01208,Jane,Jones,user1208@example.com,Houston,IL,02/06/2021
CUST01793,,Brown,,Houston,IL,06-10-2019
CUST00869,John,Williams,user869@example.com,Phoenix,AZ,30-03-2018
CUST01647,,Jones,user1647@example.com,,CA,2019-08-21
CUST02292, , ,user2292@example.com,Chicago,IL,2020-09-13
CUST00859,John,Brown,,Los Angeles,AZ,30-10-2022
CUST02285,Alice,, ,Phoenix,AZ,16-02-2019
CUST00839,Carol, ,,New York,NY,2018-10-18
CUST00263,Alice, ,user263@example.com,Houston,CA,19-09-2021
CUST01644,Carol, ,user1644@example.com,Houston,AZ,26-04-2020
CUST02270,Carol,Jones,user2270@example.com,Houston,NY,06/21/2022
CUST01134,Jane,Johnson,user1134@example.com,Los Angeles,IL,
CUST00415,,Williams,invalid_email,Los Angeles,TX,09/13/2020
CUST00222,John,Smith,user222@example.com,Phoenix,IL,
CUST00358,Alice,Jones,user358@example.com,,NY,2023-08-29
CUST01295,Jane,Jones, ,,NY,2018-10-18
CUST02346,Carol,Williams,user2346@example.com,Houston,CA,26-04-2019
CUST00008,,Jones,,Los Angeles,IL,17-01-2019
CUST01321,,Johnson,user1321@example.com, ,TX,2023-08-28
CUST00316,John,Smith,user316@example.com,Chicago,IL,02/17/2020
CUST02177,,,user2177@example.com,Phoenix,IL,01/13/2023
CUST00304,Carol,, ,Phoenix,TX,13-03-2022
CUST00427,Dave,Jones,invalid_email,Chicago,IL,21-09-2021
CUST01029,Jane,Williams,user1029@example.com,,NY,27-07-2023
CUST00105,,Jones,,Chicago,TX,02/09/2018
CUST01642,Carol,Jones,invalid_email,Chicago,CA,12/26/2020
CUST00121,John,,user121@example.com,Houston,TX,12-07-2019
CUST00979,Bob,Smith,user979@example.com, ,CA,2018-07-21
CUST01714,Bob,Williams,user1714@example.com,Phoenix,CA,14-03-2023
CUST00471,,,user471@example.com,,NY,2022-05-12
CUST01560,Alice,Smith,user1560@example.com,Los Angeles,NY,05/01/2023
CUST01456,Bob,Jones,user1456@example.com,Chicago,AZ,2022-01-25
CUST02416,Carol,Williams,user2416@example.com,Chicago,TX,29-09-2019
CUST01940,Jane,Brown,user1940@example.com,Chicago,TX,03/01/2020
CUST00115,Jane,Williams,user115@example.com,Chicago,CA,2022-06-04
CUST01084,Carol,Jones,user1084@example.com,,TX,19-10-2021
CUST00744,John,,user744@example.com,Houston,IL,2023-11-17
CUST02063,John,Brown,user2063@example.com,Los Angeles,CA,
CUST01720,,,user1720@example.com,Phoenix,IL,15-10-2020
CUST00719,John,Johnson,user719@example.com,,IL,06/01/2020
CUST02334,Carol,Williams,user2334@example.com,Chicago,TX,2022-06-01
CUST01878, ,Jones,user1878@example.com,New York,IL,2018-12-15
CUST01377,Dave,Johnson,user1377@example.com,Houston,AZ,2020-01-17
CUST00672,Alice,Johnson,user672@example.com,Phoenix,CA,23-02-2023
CUST02425,Alice,Smith,user2425@example.com,,IL,12/23/2018
CUST01488,, ,,,TX,2023-10-30
CUST02122,Alice,,invalid_email,Phoenix,CA,22-01-2020
CUST00309,Dave, ,,Chicago,IL,2021-05-08
CUST00591,John,Jones,user591@example.com,Phoenix,AZ,2019-09-08
CUST00462,Carol,Jones,,Los Angeles,IL,2022-09-27
CUST02046,Jane,Jones,user2046@example.com,Chicago,CA,2023-03-17
CUST00045,John,Jones,user45@example.com,Chicago,CA,13-03-2021
CUST00888,Bob,,user888@example.com,,TX,09/05/2019
CUST01472,Alice,,user1472@example.com,Phoenix,CA,27-01-2020
CUST01056,,,user1056@example.com,Los Angeles,NY,05/10/2018
CUST00552,Carol,Brown,user552@example.com,Los Angeles,CA,2019-11-22
CUST00087,Dave,Jones,user87@example.com,Los Angeles,CA,
CUST00690,Carol,Smith,user690@example.com,Houston,NY,
CUST01864,Alice,Brown,user1864@example.com,Los Angeles,IL,06/03/2021
CUST01904,Carol,Johnson,user1904@example.com,Phoenix,NY,28-07-2022
CUST00932,John, ,user932@example.com,Los Angeles,TX,12/09/2023
CUST02222,Carol,Smith,user2222@example.com,Chicago,IL,03/09/2022
CUST01281,John,Brown,invalid_email,New York,AZ,05/18/2021
CUST00800, ,Williams,,New York,IL,02-08-2018
CUST01873,John,,user1873@example.com,Phoenix,CA,08/05/2022
CUST00300,Dave,, ,Phoenix,IL,11/29/2021
CUST01350,Carol,Jones,,Los Angeles,TX,2018-08-12
CUST00543,Bob,Williams,invalid_email, ,AZ,11-08-2018
CUST01943,John,,user1943@example.com,Houston,TX,2022-01-05
CUST02329,Bob,,user2329@example.com,Los Angeles,CA,2019-10-15
CUST00494,Carol,Smith,user494@example.com,Los Angeles,TX,31-08-2022
CUST00365,Carol,Johnson,,Phoenix,IL,21-04-2020
CUST02374,Jane,,,Houston,AZ,2018-05-24
CUST01712,Bob,,user1712@example.com,Phoenix,IL,2022-10-11
CUST00273,John,Williams, ,Houston,TX,10/17/2023
CUST00788,John,Jones,,Houston,AZ,2022-05-27
CUST00071,,,user71@example.com,Chicago,CA,2019-12-21
CUST01991,Jane,,,New York,CA,04/17/2018
CUST01999,Jane,,user1999@example.com,New York,AZ,21-11-2022
CUST00063,Dave,Williams,user63@example.com, ,IL,09/18/2019
CUST00394,Jane,Smith,invalid_email,New York,NY,05/13/2023
CUST02113,Bob,Jones, , ,AZ,
CUST00343,Carol,Williams,user343@example.com,Phoenix,IL,2022-03-09
CUST02188,Jane, ,,Los Angeles,CA,07/04/2019
CUST01124,John,Brown,user1124@example.com,Houston,CA,2021-04-19
CUST00500,John,,user500@example.com,Los Angeles,CA,2022-12-31
CUST01844,,Jones, ,Houston,AZ,2022-08-15
CUST01449,Bob,Smith,user1449@example.com,,NY,03/08/2022
CUST02479,Carol,Williams,user2479@example.com,Chicago,TX,04/17/2019
CUST00677,,Johnson,user677@example.com,Chicago,CA,17-10-2023
CUST01818,Dave,Brown,user1818@example.com,,IL,07/13/2022
CUST02066,Bob,,user2066@example.com,,NY,2019-02-08
CUST02211,Bob,Jones,user2211@example.com,Los Angeles,NY,2023-05-29
CUST01681,John,Williams,user1681@example.com,New York,AZ,21-11-2019
CUST02102,Alice,Williams,invalid_email,,AZ,12/05/2019
CUST00272,Jane,Johnson,user272@example.com,Phoenix,CA,26-07-2022
CUST01945,Dave,Brown,,,AZ,26-05-2021
CUST00205,Jane,,,Houston,AZ,2022-03-18
CUST00733,,Smith,user733@example.com,,NY,07/08/2021
CUST00152,Alice,Smith,,Chicago,TX,03-10-2020
CUST02380,Bob,Johnson,user2380@example.com,,NY,05-07-2021
CUST00557,Jane,Jones,,Los Angeles,AZ,06/05/2021
CUST01421,Jane,,user1421@example.com,,IL,04/13/2022
CUST01755,Alice,,user1755@example.com,Los Angeles,CA,2022-05-24
CUST00377,Dave, ,user377@example.com,Houston,NY,2021-09-16
CUST01563,,Brown,user1563@example.com,Los Angeles,IL,2021-07-07
CUST00535,Alice,Jones, ,Los Angeles,AZ,2019-08-03
CUST01322, ,Brown,invalid_email,,AZ,06/04/2022
CUST01381, ,,,,IL,20-04-2020
CUST02346,Carol,Williams,user2346@example.com,Houston,CA,26-04-2019
CUST01114,John,Williams,user1114@example.com,Houston,TX,04/02/2022
CUST01552,Dave, ,,,AZ,2021-10-22
CUST00198,Alice, , ,,CA,10/07/2021
CUST00561,,Williams,,New York,AZ,10-11-2018
CUST00685,Bob,,user685@example.com,,AZ,19-08-2020
CUST01339,Bob,Smith,user1339@example.com,Houston,NY,13-08-2018
CUST00590,Dave,,user590@example.com,Phoenix,AZ,09-10-2023
CUST00519,Jane,Smith,user519@example.com,Los Angeles,AZ,28-10-2020
CUST00308,Jane,Jones,user308@example.com,New York,NY,02/08/2021
CUST00604,John,Brown,user604@example.com,Phoenix,IL,04/15/2023
CUST02265,Jane,Jones,user2265@example.com,Houston,AZ,01/30/2018
CUST01565,Carol,Jones, ,Houston,TX,2020-01-10
CUST00429,,Smith,,New York,TX,2023-01-28
CUST00059,Bob,Williams,user59@example.com, ,AZ,02/26/2018
CUST00583,Carol,Brown,invalid_email,Phoenix,TX,12/14/2019
CUST00538,,Brown,user538@example.com,Phoenix,CA,12/15/2018
CUST00207,Bob,Johnson,invalid_email,Chicago,IL,05/17/2018
CUST00491,,Williams,user491@example.com,Houston,CA,25-07-2021
CUST00270,Alice,Jones,user270@example.com,Chicago,TX,04-09-2022
CUST00785,Carol,Smith,user785@example.com,Chicago,TX,05/10/2018
CUST01058,Dave,,user1058@example.com,Houston,TX,2021-05-24
CUST02399,Alice,,user2399@example.com,Houston,TX,
CUST00792,Dave,Jones,user792@example.com,Houston,CA,2022-12-20
CUST00831, ,Jones,user831@example.com,,CA,2021-08-12
CUST00162,Carol,Jones,user162@example.com, ,TX,2020-06-16
CUST00218,Jane,Jones,,Houston,NY,2020-08-30
CUST02384,John,Williams,invalid_email,New York,AZ,2020-08-29
CUST00526,Alice,Williams,user526@example.com,Los Angeles,AZ,10/25/2018
CUST02315,Bob,Brown,user2315@example.com, ,CA,03/02/2023
CUST00891,Alice,Smith,user891@example.com,Phoenix,CA,05/29/2022
CUST01034,Bob,Smith,invalid_email,Chicago,IL,29-04-2020
CUST00256,Alice,Williams,invalid_email,Los Angeles,NY,2019-02-15
CUST00506,Dave,Smith, ,Los Angeles,AZ,12/31/2022
CUST00386,Jane,Smith,user386@example.com,Los Angeles,CA,07/04/2021
CUST02230,Bob,,,Los Angeles,TX,2023-05-11
CUST00952,Carol,,user952@example.com,New York,CA,20-08-2019
CUST02342,Bob,Johnson,invalid_email,,TX,08/28/2019
CUST02275,Carol,Johnson,user2275@example.com,Phoenix,IL,12/14/2023
CUST00083,Dave,Smith,,Chicago,NY,26-02-2019
CUST01553, ,Johnson,,Houston,IL,01/28/2022
CUST00254,Jane,Johnson,user254@example.com,Chicago,IL,11/11/2023
CUST01266,,Brown,user1266@example.com,Phoenix,AZ,24-02-2022
CUST01847,Carol,,user1847@example.com,Houston,CA,11/16/2018
CUST00020, ,Jones,,New York,NY,2021-01-27
CUST01653,John,Smith,user1653@example.com,Chicago,CA,19-05-2020
CUST01551,John,,,New York,CA,04/23/2020
CUST00439,Dave,,user439@example.com,Los Angeles,AZ,2022-08-25
CUST01729,John,Smith,user1729@example.com, ,AZ,2023-03-11
CUST00381,Jane,Jones,user381@example.com,Chicago,NY,04-11-2018
CUST02019,Alice,Johnson,user2019@example.com,New York,NY,
CUST00973,Bob,,user973@example.com, ,AZ,08-04-2022
CUST00883,Alice,Brown,user883@example.com,New York,NY,11/14/2022
CUST02443,Carol,,user2443@example.com,New York,CA,16-10-2021
CUST01932,Dave,Jones,invalid_email,Los Angeles,NY,12/12/2019
CUST00886,Alice,Williams,,,IL,2022-04-16
CUST01264,Alice,Smith,user1264@example.com,New York,CA,2021-10-06
CUST02167,John,,invalid_email,,TX,
CUST01765,Jane,,user1765@example.com,New York,AZ,11/21/2021
CUST01133,Alice,Brown,invalid_email,,NY,2019-05-30
CUST02316,Alice, ,,Phoenix,TX,2021-04-30
CUST00458,Carol,,user458@example.com,Phoenix,NY,13-08-2021
CUST01450,Alice,,invalid_email,Los Angeles,CA,2019-10-30
CUST00078,Bob,Brown,,Chicago,IL,19-01-2021
CUST01755,Alice,,user1755@example.com,Los Angeles,CA,2022-05-24
CUST00906,Dave,Brown,,Phoenix,CA,03-12-2021
CUST01502,,Smith,user1502@example.com,Los Angeles,AZ,2019-11-23
CUST01831,,,user1831@example.com,Houston,AZ,2023-09-01
CUST02359,Jane,,user2359@example.com,New York,AZ,05/19/2023
CUST00380,,Williams,user380@example.com,Phoenix,CA,2019-09-03
CUST01598,Jane,Williams,,,IL,12/06/2022
CUST01507,Alice,Jones,user1507@example.com,New York,TX,12/29/2021
CUST00715,Bob,Johnson,invalid_email,Houston,IL,19-10-2023
CUST01762,,Brown,user1762@example.com,Houston,CA,17-07-2021
CUST00686,,Johnson,user686@example.com,Los Angeles,NY,2020-12-23
CUST02242,Dave,Johnson,user2242@example.com,New York,NY,15-06-2021
CUST00305,Jane,Brown,user305@example.com,Phoenix,TX,03/03/2021
CUST00209,Jane,Williams,user209@example.com,New York,AZ,2019-03-05
CUST01842,, ,user1842@example.com,,NY,02/28/2020
CUST02217,John,Williams,user2217@example.com,Los Angeles,CA,2023-04-07
CUST01376,Jane,Johnson,user1376@example.com,Los Angeles,TX,21-10-2019
CUST00885,John,Brown,user885@example.com,Chicago,IL,16-02-2018
CUST02084, ,Williams,user2084@example.com,Phoenix,AZ,06/10/2019
CUST01671,Jane,Smith,user1671@example.com,Phoenix,CA,11/07/2019
CUST01385,Jane,Johnson,user1385@example.com,New York,IL,04/13/2018
CUST01274,John,,user1274@example.com,Los Angeles,CA,03/08/2021
CUST00191,John,Smith,,Houston,AZ,23-05-2022
CUST01336,Dave,Smith,user1336@example.com,New York,NY,10-01-2021
CUST00483,Dave,,user483@example.com,New York,AZ,10/22/2022
CUST00915, ,Williams,user915@example.com,Houston,AZ,2020-05-17
CUST00277,Jane,Johnson,user277@example.com,Los Angeles,CA,18-11-2023
CUST00988,Dave,Jones,user988@example.com,New York,TX,04/07/2020
CUST01151,Bob,,user1151@example.com,Los Angeles,TX,2018-12-29
CUST01251,Alice,Williams,user1251@example.com, ,NY,2018-10-23
CUST00571,John,,user571@example.com, ,IL,11-11-2019
CUST00993,,Johnson,user993@example.com,Phoenix,IL,23-04-2022
CUST00585,John,Jones,user585@example.com,New York,AZ,15-11-2018
CUST02150,Carol,,user2150@example.com,New York,IL,2022-12-24
CUST01837,Dave,,user1837@example.com,Chicago,AZ,25-08-2020
CUST01558,Alice,,user1558@example.com,Los Angeles,IL,24-01-2019
CUST00674,Jane,Brown,user674@example.com,,IL,10/04/2018
CUST01299,Jane,Johnson,user1299@example.com,Los Angeles,CA,
CUST00855,Jane,Williams,user855@example.com,Chicago,AZ,09-01-2020
CUST00447,Bob,Williams,user447@example.com,New York,AZ,11-08-2021
CUST01097,Carol,Brown,user1097@example.com,New York,NY,2018-05-04
CUST02256,John,Jones,user2256@example.com,Chicago,CA,08/02/2022
CUST01902,Dave,,,,IL,2021-01-08
CUST02339,Dave,Jones,user2339@example.com,Los Angeles,CA,12-03-2020
CUST01874,John,,invalid_email,,TX,06/08/2022
CUST00294,John,Johnson,,Chicago,NY,2023-10-04
CUST00588,,Brown,user588@example.com,Chicago,CA,28-01-2018
CUST01100,,Brown,user1100@example.com,Chicago,TX,06-06-2019
CUST01398,Bob,Williams,user1398@example.com,Chicago,IL,2021-02-12
CUST01102,Carol,Smith,user1102@example.com,Phoenix,AZ,10/18/2018
CUST02017,Bob,,,,IL,2022-06-28
CUST00425,,Johnson,,Phoenix,AZ,02/12/2023
CUST00534,,Jones,user534@example.com,New York,CA,2022-03-09
CUST01054,Carol,Jones,user1054@example.com,,AZ,07-02-2020
CUST01429,Bob,Brown,,Houston,IL,2020-09-29
CUST02190,Jane,Jones,user2190@example.com,Houston,TX,27-08-2022
CUST01420,,,user1420@example.com,New York,AZ,2019-07-15
CUST01963,Alice,Williams, ,Phoenix,AZ,2020-07-08
CUST01407,Jane,Jones,user1407@example.com,Los Angeles,AZ,06/15/2021
CUST01399,Jane,Smith,,Los Angeles,IL,
CUST01645,Alice,Johnson,user1645@example.com,New York,TX,05-03-2021
CUST02325,Jane,,user2325@example.com,Houston,IL,12-05-2020
CUST01559,Carol,Smith,user1559@example.com,Chicago,CA,03-10-2018
CUST00556,Dave,Brown,user556@example.com,Phoenix,NY,05/20/2023
CUST01264,Alice,Smith,user1264@example.com,New York,CA,2021-10-06
CUST02158,,,user2158@example.com,,NY,31-01-2019
CUST00093, ,Williams, ,,IL,19-08-2023
CUST00570,Carol,,user570@example.com,Chicago,NY,2023-08-19
CUST00352,Bob,Williams,user352@example.com,Los Angeles,AZ,11/17/2023
CUST00091,Carol,Brown,user91@example.com,Chicago,CA,01-09-2022
CUST02216,John,,user2216@example.com,Phoenix,NY,2023-05-24
CUST02072,,Johnson,,Los Angeles,IL,19-07-2019
CUST01236,Carol,,invalid_email,New York,TX,06/11/2018
CUST01117,,Brown,user1117@example.com,Los Angeles,CA,2018-01-01
CUST00697,John,Johnson,user697@example.com,,TX,14-05-2018
CUST02192,Jane,Johnson,user2192@example.com,Houston,CA,09/18/2021
CUST00348,Alice,Williams,user348@example.com,Los Angeles,IL,2021-07-02
CUST01200,Bob,Williams,user1200@example.com,Chicago,CA,08-04-2018
CUST02044,Jane,Jones,user2044@example.com,Los Angeles,AZ,17-11-2019
CUST01752,Alice,Johnson,,Houston,IL,06/10/2023
CUST01378, ,Brown,,New York,CA,2019-09-21
CUST01539,,Johnson,user1539@example.com,Houston,IL,01/03/2022
CUST02490,John,Brown,,Los Angeles,IL,2023-05-17
CUST02476,Bob,,user2476@example.com,Los Angeles,CA,2023-06-14
CUST02177,,,user2177@example.com,Phoenix,IL,01/13/2023
CUST00453,Bob,Williams,user453@example.com,Phoenix,CA,09-07-2021
CUST00913,Jane,Smith,,Chicago,AZ,04/01/2019
CUST01431,John,Jones,,Phoenix,IL,01-10-2018
CUST00037,Alice,Brown,,Phoenix,AZ,12/08/2022
CUST00974,,Williams,user974@example.com,Los Angeles,IL,22-11-2023
CUST01447,Alice,Smith,user1447@example.com,Los Angeles,NY,2021-12-11
CUST01509,Carol,,user1509@example.com,New York,TX,08/27/2019
CUST00039,Bob,,user39@example.com,Phoenix,NY,2022-12-18
CUST02274,Bob,Johnson,user2274@example.com,New York,NY,2019-07-23
CUST00169,Bob,Johnson,user169@example.com,Phoenix,IL,2019-12-13
CUST02424,,,,Phoenix,AZ,07/26/2020
CUST01192,Carol,,user1192@example.com,Houston,IL,17-09-2020
CUST01822,Jane,,user1822@example.com,Houston,TX,17-05-2022
CUST00634,Alice,Jones,user634@example.com,,TX,2022-06-16
CUST01474,Dave,Williams,user1474@example.com,Houston,IL,10-02-2021
CUST00579,Bob,Jones,user579@example.com,Chicago,TX,2023-02-06
CUST01691,Carol,Smith, , ,NY,05/20/2023
CUST02136,Jane,Smith,user2136@example.com,Chicago,NY,07/14/2019
CUST00892,Alice,Jones,user892@example.com,Houston,CA,2023-08-30
CUST00780,John,Williams,user780@example.com,New York,IL,
CUST00159,Bob,,user159@example.com,Los Angeles,CA,06/09/2023
CUST01662,John,Jones, ,Chicago,TX,27-11-2019
CUST01271,John,Jones,,Chicago,TX,
CUST00061,,Jones,user61@example.com,New York,IL,08/15/2023
CUST00849,Jane,Williams,user849@example.com,Houston,CA,12/18/2023
CUST02372,,Johnson,user2372@example.com,,CA,
CUST01179,Alice,Jones,,New York,IL,2019-04-21
CUST01043,Bob,Williams,user1043@example.com,Chicago,CA,2023-04-28
CUST02028,Carol,,user2028@example.com,New York,AZ,
CUST01486,John,Williams,user1486@example.com,New York,IL,07/21/2020
CUST01451,Jane,, ,New York,IL,2023-08-24
CUST01070,John,Williams,user1070@example.com,Chicago,AZ,
CUST00053,John,Brown,user53@example.com,,NY,18-10-2018
CUST02444,Jane,, ,Phoenix,TX,04/28/2019
CUST00505,,Johnson,,New York,TX,16-03-2022
CUST00752,Bob,Brown,user752@example.com,Los Angeles,NY,27-12-2019
CUST01521,Dave,Smith,user1521@example.com,Los Angeles,IL,08-11-2021
CUST01569,Jane,,invalid_email,,AZ,23-12-2023
CUST01535,Dave,Johnson,user1535@example.com,Phoenix,IL,
CUST01465,John,Brown,user1465@example.com,Los Angeles,NY,2022-11-02
CUST00111,John,Brown,user111@example.com,New York,TX,10/30/2023
CUST02156,Jane,,user2156@example.com,Los Angeles,AZ,
CUST00771,Carol,Brown,user771@example.com,,TX,12/19/2023
CUST02459,Jane,Smith,user2459@example.com,Los Angeles,NY,03/22/2019
CUST02349,Carol,Smith,,Los Angeles,CA,
CUST01085,Alice,Smith,,Phoenix,NY,2019-06-17
CUST01317,Bob,Brown,user1317@example.com,Phoenix,NY,2020-10-07
CUST01313,Jane,Jones,user1313@example.com,New York,NY,11/08/2023
CUST01265,Dave,Johnson,user1265@example.com,New York,CA,08/02/2019
CUST01289,Carol,Johnson,,Houston,TX,2018-06-26
CUST01290,John,Brown,user1290@example.com, ,AZ,2021-03-13
CUST02252,Carol,Williams,invalid_email,,IL,2019-07-05
CUST01163,Carol,Williams,,New York,AZ,04/22/2018
CUST00963,John,,user963@example.com,,NY,01/24/2020
CUST01850,Alice,Jones,,Los Angeles,NY,10/01/2022
CUST00398,John,,user398@example.com,Houston,IL,13-01-2020
CUST00584,,Jones,,,IL,05-02-2022
CUST00948,Alice,,user948@example.com,Chicago,AZ,18-08-2019
CUST00704,,,user704@example.com,Phoenix,TX,01/08/2021
CUST00431,Carol,Johnson,,Chicago,NY,01/09/2018
CUST00292,,Johnson,user292@example.com,New York,AZ,2020-05-27
CUST02045,,Jones,,Houston,CA,09/17/2023
CUST01592, ,Williams,user1592@example.com,Houston,IL,11/22/2023
CUST02238,Alice,Smith,invalid_email,New York,TX,26-11-2018
CUST01165,Carol,,invalid_email,Los Angeles,AZ,
CUST00002,Alice, , ,Phoenix,IL,2023-01-26
CUST00576,Alice,,,Phoenix,NY,
CUST01976,Dave,Johnson,user1976@example.com,Los Angeles,TX,2020-08-27
CUST00339,Dave,Johnson,,Los Angeles,AZ,2023-06-29
CUST01220,Carol,Smith,user1220@example.com,New York,CA,
CUST00925,Dave,Williams,user925@example.com,Phoenix,CA,
CUST00265,John,Brown,user265@example.com,,CA,03/24/2018
CUST00376,Jane,Johnson,user376@example.com,Phoenix,CA,30-04-2020
CUST00271,Bob,,,New York,IL,02/09/2020
CUST00696,,Jones,user696@example.com, ,TX,09/30/2022
CUST01788,Bob,Smith,user1788@example.com,Houston,CA,07/26/2018
CUST00244,Bob, ,user244@example.com,New York,TX,2019-08-27
CUST02086,Dave,Williams,user2086@example.com,New York,CA,12/23/2021
CUST00476,Dave,Johnson,user476@example.com,,CA,11-04-2020
CUST02368,Bob,Brown,user2368@example.com,Houston,CA,2019-05-24
CUST01607,Carol,Smith,user1607@example.com,Los Angeles,NY,09/08/2020
CUST01800,John,Brown,,Los Angeles,TX,2019-12-03
CUST01286,Alice,Smith,user1286@example.com,New York,NY,
CUST01123,John,Smith,user1123@example.com, ,IL,09/22/2023
CUST01657, ,Johnson,,Los Angeles,TX,04/13/2023
CUST00250,,Smith, , ,TX,2018-10-02
CUST00413,Jane,Jones, ,Chicago,NY,2023-07-24
CUST01951,,,user1951@example.com,Houston,CA,04-03-2020
CUST01193,Dave,,invalid_email,New York,NY,09-03-2020
CUST01820,Alice,Williams,user1820@example.com,Houston,CA,2022-07-15
CUST00310,Alice,Smith,user310@example.com,New York,IL,2020-09-11
CUST00893,Alice,Smith, ,Phoenix,NY,04/01/2021
CUST01131,Dave,Jones, ,Houston,AZ,2019-07-24
CUST00772,John,Smith, ,New York,NY,2018-10-08
CUST00015,,Smith,,Chicago,TX,2018-07-08
CUST02307,Dave,Johnson,user2307@example.com,Los Angeles,NY,10-02-2020
CUST00721,John,Johnson,user721@example.com,Los Angeles,CA,11/30/2020
CUST02302,Carol,Johnson,,Chicago,AZ,13-04-2022
CUST00981,Jane,Williams, ,Houston,NY,03/17/2021
CUST02090,John,Williams,user2090@example.com, ,NY,14-09-2021
CUST02117,,Brown,user2117@example.com,Houston,AZ,
CUST00363,,,user363@example.com,,CA,09/04/2022
CUST01879,Jane, ,user1879@example.com,Chicago,IL,05-08-2018
CUST00182,Alice,Smith, ,Phoenix,IL,2022-02-03
CUST00985,Jane,,user985@example.com,Los Angeles,TX,2019-04-09
CUST02048,Jane,Jones,user2048@example.com,Chicago,NY,07/20/2023
CUST01194,Jane,Jones,user1194@example.com,Chicago,TX,01/07/2020
CUST01927,John,Williams,user1927@example.com,New York,TX,01/29/2023
CUST01285,Alice,Brown,user1285@example.com,Phoenix,CA,05/02/2020
CUST01121,John,,,Chicago,TX,06/01/2021
CUST00187,John,Brown,user187@example.com,New York,IL,2022-01-01
CUST00619,Alice,,user619@example.com,Phoenix,NY,11/09/2023
CUST02337,Bob,,user2337@example.com,Chicago,NY,05/31/2023
CUST01175,,Brown,user1175@example.com,Houston,TX,08/19/2022
CUST01602,Carol,Smith,,Chicago,CA,2021-02-11
CUST00614,Carol,Brown,user614@example.com,New York,TX,
CUST01651,John,Jones,user1651@example.com,Phoenix,NY,
CUST00994,Carol,Jones,user994@example.com,Houston,AZ,27-09-2023
CUST00934,,Smith,user934@example.com,Houston,IL,21-11-2021
CUST00371, ,Smith,user371@example.com,Houston,AZ,03/12/2019
CUST01477,Alice,Johnson,invalid_email,Los Angeles,TX,10-02-2019
CUST00593,Dave,Jones,user593@example.com,Chicago,TX,14-09-2021
CUST00726,John,Johnson,user726@example.com,Houston,TX,09/22/2023
CUST02035,Bob,Williams,invalid_email,New York,TX,2019-06-20
CUST00687,John,Williams,user687@example.com,Chicago,TX,19-10-2020
CUST01832,,Brown,user1832@example.com,New York,NY,03/08/2022
CUST00136,Jane,Smith,invalid_email,Phoenix,AZ,2019-07-27
CUST00628,Dave,Jones,,Los Angeles,TX,2023-10-30
CUST00334, ,Brown,user334@example.com,Phoenix,AZ,2023-02-18
CUST01760,Jane,,,Phoenix,NY,2023-06-22
CUST02422,Alice,Williams,user2422@example.com,New York,AZ,08/20/2023
CUST01109,Dave,Johnson,user1109@example.com,New York,IL,10-12-2019
CUST01468,Bob,Jones,,Los Angeles,TX,2020-11-02
CUST01971,Bob,Johnson,user1971@example.com,Houston,AZ,04/25/2018
CUST00710,,Williams,user710@example.com,Los Angeles,TX,14-02-2019
CUST01039,Bob,Johnson,invalid_email,New York,TX,2021-08-19
CUST01444, ,Johnson,user1444@example.com,,AZ,19-07-2021
CUST01593,Carol,Smith,user1593@example.com,Houston,CA,2019-01-05
CUST02417,,,user2417@example.com,Houston,CA,01-04-2022
CUST01112,Carol, ,user1112@example.com,Phoenix,CA,2022-12-29
CUST00465,,Johnson,user465@example.com,Houston,CA,10/22/2019
CUST01223, ,Johnson,user1223@example.com,,CA,04-06-2018
CUST01501,Jane,,user1501@example.com,Phoenix,IL,21-02-2019
CUST01251,Alice,Williams,user1251@example.com, ,NY,2018-10-23
CUST01047,Jane,Smith,user1047@example.com,Houston,AZ,
CUST01104,Carol,,user1104@example.com,Los Angeles,IL,25-09-2020
CUST01530,Jane,,user1530@example.com,Los Angeles,NY,04/09/2023
CUST00338,Carol,Jones,user338@example.com,Phoenix,TX,22-11-2019
CUST01599,Dave, ,user1599@example.com,Los Angeles,NY,08/18/2018
CUST02378,John,,user2378@example.com,,TX,10/29/2023
CUST01406,,Williams,user1406@example.com,Houston,AZ,02/19/2018
CUST01292, ,,user1292@example.com,,CA,2023-01-31
CUST02212,Jane, ,user2212@example.com,Phoenix,IL,2022-10-17
CUST00816,Dave,,user816@example.com,New York,TX,11-06-2023
CUST01067,Bob,Brown,user1067@example.com,,AZ,2019-06-28
CUST00274,Bob,Johnson,user274@example.com,Houston,CA,2023-10-12
CUST01876,Carol,Brown,user1876@example.com,Los Angeles,TX,2018-12-29
CUST00865,Carol, ,user865@example.com,Houston,CA,
CUST00101,John,,user101@example.com,,IL,2023-07-14
